flight_id,event_time,longitude,latitude,altitude,speed,on_ground,vert_speed
e51e68c,2017-08-02T10:57:24Z,-21.32492,38.40193,35000,501,0,0
e5259c3,2017-08-02T10:21:19Z,34.64945,41.32032,40000,462,0,0
e51d2a1,2017-08-02T10:55:24Z,22.85266,58.31204,39975,439,0,-64
e51e2e8,2017-08-02T10:42:10Z,-27.86964,60.66249,37000,500,0,0
e51ab21,2017-08-02T10:58:24Z,27.7203,59.38344,36000,391,0,0
e51e2e8,2017-08-02T10:47:37Z,-26.28554,60.37249,37000,503,0,0
e51d2a1,2017-08-02T10:23:31Z,29.84656,59.62184,40000,419,0,-64
e51e68c,2017-08-02T10:51:54Z,-21.84734,37.73648,35000,498,0,0
e528944,2017-08-02T11:00:51Z,24.04749,40.10266,40000,486,0,0
e51d2a1,2017-08-02T10:56:40Z,22.58621,58.24604,40000,441,0,-64
e51d2a1,2017-08-02T10:24:56Z,29.52983,59.59372,39975,421,0,-64
e51e2e8,2017-08-02T10:45:48Z,-26.76847,60.4614,37000,503,0,0
e529378,2017-08-02T10:25:36Z,27.7848,41.7173,26175,485,0,2368
e528944,2017-08-02T10:54:19Z,24.75818,39.40974,40000,485,0,-64
e52b165,2017-08-02T11:01:41Z,-20.16276,63.65506,27525,414,0,1280
e51ab21,2017-08-02T10:47:12Z,30.05786,59.64011,36000,397,0,0
e51ab21,2017-08-02T10:57:44Z,27.84969,59.40862,36000,390,0,0
e528944,2017-08-02T10:52:01Z,25.0052,39.16444,40000,488,0,-64
e51ab21,2017-08-02T11:00:19Z,27.34168,59.30897,36000,391,0,0
e51e68c,2017-08-02T11:00:41Z,-21.0067,38.78639,35000,500,0,0
e51d2a1,2017-08-02T11:00:52Z,21.70394,58.03936,40000,440,0,0
e51d2a1,2017-08-02T10:59:25Z,22.00818,58.11111,39975,438,0,-64
e5259c3,2017-08-02T10:56:23Z,28.9422,42.97752,40000,484,0,0
e51e2e8,2017-08-02T11:02:42Z,-22.43654,59.58394,37000,509,0,0
e51ab21,2017-08-02T11:11:42Z,25.07922,58.83322,36000,410,0,0
e51ab21,2017-08-02T11:04:40Z,26.47999,59.13406,36000,397,0,0
e52c43d,2017-08-02T11:05:20Z,16.07526,45.741,0,0,1,0
e52b165,2017-08-02T11:01:17Z,-20.25318,63.67355,27025,412,0,1216
e528944,2017-08-02T10:55:04Z,24.67737,39.48938,39975,486,0,0
e52c43d,2017-08-02T11:05:41Z,16.07527,45.741,0,0,1,0
e51d2a1,2017-08-02T11:05:56Z,20.64545,57.7821,40000,440,0,-64
e528944,2017-08-02T10:51:21Z,25.07416,39.0956,40000,485,0,0
e528944,2017-08-02T11:02:09Z,23.9035,40.24054,40000,487,0,0
e51d2a1,2017-08-02T10:56:05Z,22.70719,58.2761,40000,439,0,0
e5259c3,2017-08-02T10:30:35Z,33.14026,41.70671,40000,468,0,0
e5259c3,2017-08-02T11:06:54Z,27.37564,43.8036,40000,479,0,-64
e529378,2017-08-02T10:59:39Z,22.36006,44.01531,36000,471,0,0
e51d2a1,2017-08-02T11:08:44Z,20.06219,57.63754,39975,443,0,0
e5259c3,2017-08-02T10:54:40Z,29.20358,42.83395,40000,487,0,-64
e51e68c,2017-08-02T11:06:51Z,-20.39488,39.45726,35000,503,0,0
e51d2a1,2017-08-02T11:09:24Z,19.92757,57.6042,40000,444,0,0
e51e68c,2017-08-02T11:07:51Z,-20.29196,39.54546,35000,503,0,0
e51ab21,2017-08-02T11:02:28Z,26.91689,59.22366,36000,392,0,0
e51e2e8,2017-08-02T10:43:38Z,-27.36118,60.56802,37000,503,0,0
e52c43d,2017-08-02T11:03:44Z,16.07579,45.74042,0,11,1,0
e52b165,2017-08-02T11:17:45Z,-16.32262,62.79204,35000,441,0,0
e51e68c,2017-08-02T11:09:39Z,-20.10634,39.7042,35000,503,0,0
e51e68c,2017-08-02T11:04:34Z,-20.63071,39.2341,35000,502,0,0
e52b165,2017-08-02T11:08:29Z,-18.53042,63.30733,34525,432,0,576
e528944,2017-08-02T11:02:27Z,23.87049,40.27232,39975,488,0,-64
e51ab21,2017-08-02T11:11:21Z,25.15112,58.8492,36000,410,0,0
e528944,2017-08-02T11:10:40Z,22.96093,41.11764,40000,469,0,-64
e52c43d,2017-08-02T11:13:54Z,16.1385,45.78795,3275,164,0,1792
e51ab21,2017-08-02T11:12:54Z,24.83752,58.77924,36000,410,0,0
e52c43d,2017-08-02T11:09:24Z,16.06626,45.73869,0,21,1,0
e529378,2017-08-02T11:13:11Z,20.4678,45.10044,36000,458,0,0
e52b165,2017-08-02T11:14:13Z,-17.16675,62.99542,35000,442,0,0
e525890,2017-08-02T11:33:14Z,6.02416,38.34941,40000,513,0,0
e51e68c,2017-08-02T11:05:11Z,-20.56616,39.31027,35000,503,0,0
e529378,2017-08-02T11:15:48Z,20.09903,45.30386,36000,453,0,0
e51d2a1,2017-08-02T10:53:16Z,23.29794,58.42062,40000,442,0,-64
e52cd13,2017-08-02T11:18:04Z,19.25978,47.43068,0,13,1,0
e529378,2017-08-02T11:10:22Z,20.86264,44.87986,36000,461,0,0
e5259c3,2017-08-02T11:10:22Z,26.85519,44.06808,40000,474,0,0
e52b165,2017-08-02T10:53:59Z,-21.86785,63.92616,14350,346,0,2304
e51ab21,2017-08-02T10:55:04Z,28.40022,59.48695,36000,394,0,-64
e51ab21,2017-08-02T11:13:52Z,24.64668,58.73611,36000,407,0,0
e529378,2017-08-02T11:35:45Z,17.11911,46.74716,36000,465,0,0
e5259c3,2017-08-02T11:11:40Z,26.66242,44.16975,40000,474,0,0
e52b165,2017-08-02T11:36:23Z,-12.23703,61.66374,35000,463,0,0
e52c43d,2017-08-02T11:22:34Z,15.43036,46.22723,21650,366,0,2048
e52cd13,2017-08-02T11:18:46Z,19.25907,47.4305,0,10,1,0
e52b165,2017-08-02T11:11:54Z,-17.7129,63.1226,35000,439,0,0
e52b165,2017-08-02T11:20:52Z,-15.58864,62.60872,35000,446,0,0
e51d2a1,2017-08-02T11:37:10Z,14.39964,56.04587,40000,435,0,-64
e528944,2017-08-02T11:37:13Z,19.45018,43.28371,40000,464,0,0
e52d207,2017-08-02T11:37:42Z,14.08535,50.05962,5150,258,0,3904
e5259c3,2017-08-02T11:31:06Z,23.58236,45.44086,40000,459,0,0
e51ab21,2017-08-02T11:31:06Z,21.25306,57.93128,38000,423,0,0
e529378,2017-08-02T11:08:28Z,21.13228,44.72741,36000,461,0,0
e51ab21,2017-08-02T11:12:33Z,24.90778,58.79498,36000,410,0,0
e52c43d,2017-08-02T11:19:58Z,15.75563,46.09376,15800,359,0,2688
e51e68c,2017-08-02T10:57:43Z,-21.29448,38.43894,35000,501,0,0
e51d2a1,2017-08-02T11:22:32Z,17.25532,56.89756,40000,445,0,0
e51d2a1,2017-08-02T11:17:04Z,18.347,57.19636,39975,441,0,0
e52c43d,2017-08-02T11:33:34Z,13.82778,46.82397,35475,429,0,960
e51d2a1,2017-08-02T11:11:21Z,19.52236,57.5023,40000,444,0,0
e51ab21,2017-08-02T11:18:26Z,23.74037,58.52626,36000,409,0,0
e52cd13,2017-08-02T11:40:53Z,19.30594,47.66744,14125,362,0,2240
e5259c3,2017-08-02T11:34:22Z,23.07002,45.63588,40000,451,0,-64
e529378,2017-08-02T11:00:21Z,22.26118,44.07298,36000,472,0,64
e52b165,2017-08-02T11:16:28Z,-16.62272,62.86523,35025,442,0,-64
e52c43d,2017-08-02T11:32:48Z,13.94722,46.78976,34775,429,0,1280
e52d310,2017-08-02T11:34:02Z,11.0281,60.08406,6375,255,0,4160
e51d2a1,2017-08-02T11:20:37Z,17.63984,57.00439,40000,440,0,-64
e52cd13,2017-08-02T11:37:13Z,19.48546,47.4056,6175,286,0,2944
e52b165,2017-08-02T11:32:09Z,-12.95756,61.90024,35000,462,0,0
e52b165,2017-08-02T11:18:04Z,-16.24824,62.77378,35000,441,0,0
e52d678,2017-08-02T11:34:22Z,11.22881,44.5579,1925,194,0,1024
e52b165,2017-08-02T11:21:32Z,-15.43367,62.56938,35000,448,0,64
e529378,2017-08-02T11:22:12Z,19.19492,45.7912,36000,455,0,0
e5259c3,2017-08-02T11:22:12Z,25.00596,44.87935,40000,471,0,0
e525890,2017-08-02T11:44:58Z,5.85728,39.98629,40000,503,0,0
e52d310,2017-08-02T11:34:21Z,11.0086,60.06478,7600,259,0,4160
e52d631,2017-08-02T11:45:22Z,16.08159,48.1317,10450,298,0,896
e52db9b,2017-08-02T11:45:56Z,5.22376,60.28985,0,25,1,0
e5259c3,2017-08-02T11:16:29Z,25.91414,44.50598,40000,477,0,-64
e52d310,2017-08-02T11:35:00Z,10.96465,60.02252,10175,269,0,3648
e52d169,2017-08-02T11:35:00Z,12.25826,41.8042,0,18,1,0
e52d310,2017-08-02T11:47:32Z,9.60225,58.93146,36275,416,0,832
e52cd13,2017-08-02T11:40:25Z,19.3525,47.63594,13175,355,0,2368
e52c43d,2017-08-02T11:05:56Z,16.07525,45.741,0,0,1,0
e525890,2017-08-02T11:39:50Z,5.99256,39.27356,40000,507,0,0
e52d992,2017-08-02T11:48:35Z,14.27626,50.11481,0,0,1,0
e52c43d,2017-08-02T11:49:02Z,11.23785,47.45664,38000,426,0,0
e529378,2017-08-02T11:49:26Z,15.05952,47.79416,36000,462,0,64
e52d992,2017-08-02T11:42:45Z,14.27038,50.11315,0,22,1,0
e528944,2017-08-02T11:19:21Z,21.84876,41.8538,40000,459,0,-64
e51ab21,2017-08-02T11:40:30Z,19.36898,57.46265,38000,430,0,0
e52d207,2017-08-02T11:40:28Z,13.75704,50.07326,12850,323,0,3200
e52d631,2017-08-02T11:34:21Z,16.57032,48.11894,0,0,1,0
e528944,2017-08-02T11:08:10Z,23.23989,40.86798,40000,478,0,-64
e525890,2017-08-02T11:41:18Z,5.95356,39.48021,40000,504,0,0
e52d207,2017-08-02T11:50:52Z,12.04154,50.18573,30050,424,0,1216
e52d7eb,2017-08-02T11:43:48Z,-3.58884,40.48717,0,19,1,0
e52d678,2017-08-02T11:39:49Z,10.71626,44.59094,12050,357,0,960
e52b165,2017-08-02T11:32:30Z,-12.87646,61.87701,35000,463,0,0
e52cd13,2017-08-02T11:32:46Z,19.26294,47.44016,0,13,1,0
e52b165,2017-08-02T11:36:11Z,-12.26538,61.68095,35000,463,0,0
e52d631,2017-08-02T11:51:41Z,15.11656,48.341,20650,410,0,128
e529378,2017-08-02T11:44:34Z,15.77756,47.41328,36000,461,0,0
e51ab21,2017-08-02T11:44:56Z,18.48415,57.23232,38000,431,0,0
e52c43d,2017-08-02T11:21:34Z,15.5563,46.17572,19375,369,0,2432
e52d7eb,2017-08-02T11:40:06Z,-3.58889,40.487,0,0,1,0
e52db9b,2017-08-02T11:43:09Z,5.22648,60.28717,0,0,1,0
e52d631,2017-08-02T11:36:27Z,16.57422,48.11811,0,17,1,0
e529378,2017-08-02T11:41:18Z,16.259,47.1524,36000,462,0,0
e52d169,2017-08-02T11:53:28Z,11.79217,43.12116,27400,447,0,1280
e52d992,2017-08-02T11:38:20Z,14.2705,50.1103,0,10,1,0
e52cd13,2017-08-02T11:39:04Z,19.48825,47.54388,10775,311,0,1216
e52d310,2017-08-02T11:47:08Z,9.65525,58.96962,35925,415,0,1152
e52d169,2017-08-02T11:47:33Z,11.98116,42.44266,17625,392,0,1984
e52d631,2017-08-02T11:47:34Z,15.7725,48.207,13450,388,0,2240
e52d169,2017-08-02T11:35:25Z,12.26079,41.80472,0,18,1,0
e528944,2017-08-02T11:55:26Z,16.827,44.57506,40000,443,0,0
e52b165,2017-08-02T11:31:26Z,-13.12208,61.94715,35000,460,0,0
e528944,2017-08-02T11:12:17Z,22.75134,41.25352,39975,465,0,64
e525890,2017-08-02T11:55:48Z,5.56497,41.45356,40000,482,0,0
e528944,2017-08-02T11:56:08Z,16.72655,44.62228,40000,444,0,-64
e52d631,2017-08-02T11:48:41Z,15.60729,48.2467,15425,401,0,1536
e51ab21,2017-08-02T11:13:12Z,24.77817,58.76592,36000,409,0,64
e51e2e8,2017-08-02T11:46:50Z,-11.4147,57.34608,37000,504,0,0
e529378,2017-08-02T11:40:54Z,16.31892,47.12028,36000,461,0,0
e52d992,2017-08-02T11:56:52Z,14.0193,50.0675,7525,258,0,3328
e51ab21,2017-08-02T11:46:05Z,18.25739,57.17184,38000,429,0,0
e52db9b,2017-08-02T11:47:34Z,5.2219,60.29552,0,34,1,0
e52cda9,2017-08-02T11:48:14Z,-3.22535,42.05608,34000,434,0,0
e52cda9,2017-08-02T11:57:21Z,-2.96755,43.1705,40000,443,0,0
e52cda9,2017-08-02T11:46:49Z,-3.2628,41.88991,34000,430,0,192
e52d631,2017-08-02T11:39:06Z,16.57639,48.11086,0,25,1,0
e52c43d,2017-08-02T11:39:28Z,12.85112,47.09671,36025,446,0,64
e525890,2017-08-02T11:47:52Z,5.78004,40.38684,40000,499,0,0
e52d207,2017-08-02T11:40:09Z,13.7978,50.06963,11925,323,0,3264
e52d207,2017-08-02T11:35:45Z,14.236510000000001,50.10506,1450,156,0,3136
e529378,2017-08-02T11:16:48Z,19.95948,45.3801,36000,449,0,64
e52c43d,2017-08-02T11:16:48Z,16.10288,45.93832,9250,271,0,2304
e52db9b,2017-08-02T11:50:09Z,5.21849,60.30196,0,26,1,0
e5259c3,2017-08-02T11:50:30Z,20.47229,46.56112,40000,455,0,-64
e52d207,2017-08-02T11:44:13Z,13.19351,50.1221,20850,377,0,1792
e51e2e8,2017-08-02T12:00:16Z,-8.62272,56.31122,37000,500,0,0
e52c43d,2017-08-02T11:36:28Z,13.3522,46.95822,36000,440,0,-64
e52c43d,2017-08-02T11:49:23Z,11.1915,47.48548,38000,428,0,0
e52db9b,2017-08-02T11:42:00Z,5.22649,60.28718,0,0,1,0
e52c43d,2017-08-02T11:51:13Z,10.95436,47.63235,38025,431,0,64
e52cda9,2017-08-02T12:01:06Z,-3.02436,43.61993,40000,436,0,-64
e52d310,2017-08-02T12:01:28Z,7.90458,57.64897,40000,417,0,0
e52d7eb,2017-08-02T12:01:30Z,-3.48365,41.5508,24700,394,0,1216
e52d678,2017-08-02T11:37:13Z,10.98827,44.5382,7650,265,0,2496
e52cda9,2017-08-02T11:37:41Z,-3.63982,40.90838,15250,374,0,3264
e52d7eb,2017-08-02T11:37:41Z,-3.59,40.48707,0,0,1,0
e51d2a1,2017-08-02T11:46:05Z,12.75031,55.52156,39975,426,0,0
e529378,2017-08-02T11:50:52Z,14.84198,47.90752,36000,456,0,-64
e51d2a1,2017-08-02T11:43:26Z,13.24228,55.67088,40000,430,0,-64
e52b165,2017-08-02T11:52:25Z,-8.90897,60.2596,35000,461,0,0
e52dabc,2017-08-02T11:52:46Z,11.33375,48.7402,15000,410,0,1792
e52d169,2017-08-02T11:39:05Z,12.22636,41.7979,875,151,0,2176
e52cd13,2017-08-02T11:39:28Z,19.44971,47.56984,11175,337,0,1216
e52d207,2017-08-02T11:51:37Z,11.91096,50.18109,30975,425,0,1408
e52b165,2017-08-02T11:44:11Z,-10.57664,61.01389,35000,460,0,0
e52cd13,2017-08-02T11:47:53Z,18.50394,48.2008,25750,415,0,1280
e51ab21,2017-08-02T11:47:53Z,17.90214,57.07571,38000,429,0,0
e52d310,2017-08-02T12:04:05Z,7.58693,57.40022,39975,419,0,0
e51d2a1,2017-08-02T11:56:10Z,10.96112,54.89516,40000,431,0,0
e52d207,2017-08-02T11:53:09Z,11.62591,50.17032,33025,417,0,1088
e51e2e8,2017-08-02T12:03:57Z,-7.96184,55.96592,37000,498,0,0
e52b165,2017-08-02T12:04:30Z,-7.09488,59.00967,34950,463,0,64
e52cd13,2017-08-02T12:04:48Z,16.01886,49.34906,36000,430,0,-64
e5259c3,2017-08-02T11:49:45Z,20.59984,46.51849,40000,455,0,-64
e528944,2017-08-02T12:05:38Z,15.37456,45.2412,40000,439,0,-64
e52d7eb,2017-08-02T11:41:17Z,-3.5889,40.48699,0,0,1,0
e51d2a1,2017-08-02T11:41:41Z,13.56176,55.77588,39975,425,0,-64
e52d631,2017-08-02T11:41:42Z,16.47366,48.11723,2250,210,0,832
e528944,2017-08-02T11:54:41Z,16.93415,44.52466,40000,444,0,0
e51ab21,2017-08-02T11:46:26Z,18.18942,57.15349,38000,431,0,0
e5259c3,2017-08-02T11:46:48Z,21.07871,46.35672,40000,452,0,-64
e52c43d,2017-08-02T11:56:10Z,10.31178,48.0244,37975,417,0,0
e52d631,2017-08-02T11:56:34Z,14.24279,48.4763,25150,452,0,1280
e525890,2017-08-02T11:50:28Z,5.71077,40.74154,40000,496,0,0
e52dabc,2017-08-02T11:58:48Z,10.8691,49.35516,26250,418,0,1472
e52cda9,2017-08-02T11:42:23Z,-3.47173,41.39226,26325,410,0,1536
e52e18c,2017-08-02T11:56:52Z,12.6507,55.62281,0,31,1,0
e52e18c,2017-08-02T11:50:45Z,12.65186,55.62621,0,2,1,0
e52d678,2017-08-02T11:50:53Z,9.56602,45.61308,27750,440,0,3520
e52e18c,2017-08-02T12:06:44Z,12.14738,55.41175,13625,317,0,3136
e52b165,2017-08-02T12:06:44Z,-6.73675,58.7915,35025,469,0,64
e52d169,2017-08-02T12:07:04Z,11.44628,44.78656,33975,458,0,0
e52d207,2017-08-02T11:59:34Z,10.50457,50.12126,34000,404,0,0
e51d2a1,2017-08-02T11:59:52Z,10.31616,54.65378,39975,434,0,-64
e529378,2017-08-02T11:55:50Z,14.10018,48.28744,36000,459,0,0
e51ab21,2017-08-02T11:55:49Z,16.38869,56.64952,38000,421,0,0
e525890,2017-08-02T11:48:11Z,5.77203,40.42796,40000,499,0,0
e52d169,2017-08-02T11:30:28Z,12.24902,41.79818,0,0,1,0
e52c43d,2017-08-02T11:58:06Z,10.06117,48.175,37975,415,0,-64
e52dabc,2017-08-02T11:58:03Z,10.93725,49.28102,25225,419,0,1280
e52d169,2017-08-02T11:56:34Z,11.64472,43.4973,32425,440,0,1600
e51d2a1,2017-08-02T11:31:44Z,15.44278,56.36906,40000,439,0,0
e52d7eb,2017-08-02T11:52:45Z,-3.66936,40.69612,8025,292,0,2560
e52d631,2017-08-02T12:00:38Z,13.50228,48.58694,29950,444,0,448
e52d631,2017-08-02T11:44:58Z,16.12547,48.12122,9800,282,0,2304
e52d631,2017-08-02T11:50:23Z,15.33236,48.30642,18500,408,0,1984
e52d631,2017-08-02T11:59:32Z,13.70108,48.55664,28725,446,0,1216
e51ab21,2017-08-02T12:09:26Z,13.91794,55.8914,38000,413,0,0
e52d631,2017-08-02T11:46:04Z,15.99185,48.15368,11175,342,0,1408
e529378,2017-08-02T11:33:14Z,17.50912,46.57455,36000,456,0,0
e51d2a1,2017-08-02T12:00:17Z,10.24556,54.627,40000,434,0,0
e52d310,2017-08-02T12:00:37Z,8.00794,57.73023,40000,416,0,0
e52d7eb,2017-08-02T11:55:01Z,-3.64428,40.88232,13500,320,0,1088
e52e883,2017-08-02T12:10:08Z,7.21252,43.66859,0,29,1,0
e528944,2017-08-02T12:02:54Z,15.76766,45.06429,40000,429,0,-64
e52e1fc,2017-08-02T11:59:14Z,12.48791,45.52866,3400,228,0,2368
e52db9b,2017-08-02T11:51:42Z,5.21695,60.30638,0,29,1,0
e52e18c,2017-08-02T11:52:00Z,12.65178,55.62618,0,0,1,0
e52cd13,2017-08-02T11:33:34Z,19.26538,47.44053,0,15,1,0
e528944,2017-08-02T12:01:30Z,15.96415,44.97482,40000,429,0,0
e52cd13,2017-08-02T11:55:48Z,17.46516,48.87008,34025,457,0,704
e52d992,2017-08-02T12:11:17Z,11.79487,50.18844,31675,410,0,1600
e529378,2017-08-02T11:47:34Z,15.33465,47.64922,36000,457,0,0
e52d310,2017-08-02T11:59:52Z,8.09888,57.80183,39975,416,0,0
e52d631,2017-08-02T11:59:53Z,13.63909,48.56558,29150,445,0,1216
e529378,2017-08-02T11:52:44Z,14.56615,48.04994,36000,453,0,0
e52d7eb,2017-08-02T11:34:20Z,-3.58999,40.48706,0,0,1,0
e52c43d,2017-08-02T12:01:48Z,9.58593,48.45632,38000,409,0,-64
e52d992,2017-08-02T12:02:09Z,13.32182,50.12169,19550,356,0,1920
e52dabc,2017-08-02T11:56:09Z,11.08817,49.09314,22750,397,0,3072
e52d678,2017-08-02T11:56:33Z,9.06077,46.16666,33300,450,0,384
e529378,2017-08-02T11:56:53Z,13.94406,48.36608,36000,460,0,0
e51d2a1,2017-08-02T12:11:42Z,8.2746,53.88419,40000,414,0,0
e5259c3,2017-08-02T12:01:01Z,18.72938,47.1225,40000,442,0,0
e52d678,2017-08-02T11:53:53Z,9.29774,45.89549,32300,412,0,384
e52b165,2017-08-02T11:35:45Z,-12.32818,61.71776,35000,463,0,0
e52d169,2017-08-02T12:02:52Z,11.48434,44.25316,34000,448,0,0
e525890,2017-08-02T12:12:49Z,4.99526,43.73536,38000,484,0,-64
e529378,2017-08-02T12:06:02Z,12.4054,48.91357,36000,453,0,0
e52e883,2017-08-02T12:05:58Z,7.21321,43.67014,0,0,1,0
e52d310,2017-08-02T11:54:42Z,8.72453,58.28284,40000,402,0,0
e525890,2017-08-02T11:54:41Z,5.59949,41.30406,40000,485,0,0
e52d7eb,2017-08-02T11:36:10Z,-3.59004,40.48698,0,0,1,0
e52dabc,2017-08-02T12:03:42Z,10.05661,49.58972,32275,428,0,1408
e5259c3,2017-08-02T12:04:06Z,18.23532,47.27478,40000,439,0,-64
e52d207,2017-08-02T12:02:32Z,9.99014,50.09501,34000,398,0,0
e52d310,2017-08-02T11:37:42Z,10.7732,59.79882,18500,353,0,2752
e51e2e8,2017-08-02T11:59:14Z,-8.80932,56.40698,37000,501,0,0
e52cda9,2017-08-02T12:14:35Z,-2.701,45.30204,40000,471,0,0
e51ab21,2017-08-02T11:50:29Z,17.39863,56.93712,38000,427,0,0
e52cda9,2017-08-02T11:50:50Z,-3.15308,42.37236,34000,452,0,0
e51e2e8,2017-08-02T11:50:53Z,-10.47014,57.11756,37000,503,0,0
e529378,2017-08-02T12:03:41Z,12.80472,48.77948,36000,454,0,-64
e52d7eb,2017-08-02T11:38:01Z,-3.59006,40.48696,0,0,1,0
e525890,2017-08-02T12:06:02Z,5.22576,42.8316,40000,503,0,0
e52d992,2017-08-02T11:59:53Z,13.64695,50.09696,15325,313,0,2368
e52d992,2017-08-02T12:15:06Z,11.1155,50.19686,34000,415,0,0
e52ed5a,2017-08-02T12:15:20Z,9.10904,41.37843,19650,418,0,2624
e51ab21,2017-08-02T12:07:50Z,14.20026,55.98204,38000,411,0,0
e52b165,2017-08-02T11:56:53Z,-8.24973,59.7904,35000,464,0,0
e529378,2017-08-02T11:38:42Z,16.64704,46.95288,36000,464,0,0
e52c43d,2017-08-02T12:01:06Z,9.67484,48.40404,38000,410,0,-64
e52e18c,2017-08-02T12:01:04Z,12.64057,55.6162,0,18,1,0
e52d992,2017-08-02T12:16:11Z,10.9382,50.19685,34000,415,0,-128
e52d992,2017-08-02T11:52:25Z,14.27623,50.11484,0,11,1,0
e525890,2017-08-02T11:57:42Z,5.50485,41.6998,40000,483,0,0
e52d992,2017-08-02T11:58:25Z,13.83678,50.08205,11575,296,0,3008
e52e883,2017-08-02T12:07:05Z,7.21322,43.67014,0,0,1,0
e52e18c,2017-08-02T12:07:05Z,12.10211,55.39502,14600,321,0,2880
e51e2e8,2017-08-02T12:01:29Z,-8.39818,56.19498,37000,498,0,0
e52d631,2017-08-02T12:01:50Z,13.28783,48.6374,30000,457,0,0
e52dabc,2017-08-02T12:09:25Z,9.1292,49.83398,36025,408,0,0
e52cd13,2017-08-02T11:53:29Z,17.77623,48.67062,31975,448,0,1152
e51ab21,2017-08-02T11:58:25Z,15.9043,56.50704,38000,422,0,0
e52d169,2017-08-02T12:07:49Z,11.43958,44.88388,34000,461,0,0
e52d169,2017-08-02T12:02:34Z,11.48666,44.22044,34000,448,0,0
e529378,2017-08-02T12:17:25Z,10.43558,49.50114,36000,442,0,0
e528944,2017-08-02T12:17:24Z,13.6879,46.08284,40000,465,0,0
e529378,2017-08-02T12:10:34Z,11.6315,49.16759,36000,451,0,64
e52d169,2017-08-02T11:53:52Z,11.7744,43.16706,27825,453,0,1280
e52d169,2017-08-02T12:06:46Z,11.4492,44.7481,33975,457,0,0
e51d2a1,2017-08-02T11:59:34Z,10.36744,54.67324,40000,434,0,-64
e52d631,2017-08-02T12:18:29Z,10.48204,49.54056,31975,437,0,0
e52e883,2017-08-02T12:11:17Z,7.21099,43.66566,0,34,1,0
e52d169,2017-08-02T12:11:39Z,11.3407,45.35781,33975,451,0,-128
e51d2a1,2017-08-02T12:12:06Z,8.20864,53.86136,39975,411,0,-64
e51ab21,2017-08-02T11:59:52Z,15.63538,56.42674,38000,416,0,0
e52e1fc,2017-08-02T12:00:37Z,12.49367,45.47182,5400,253,0,1600
e52cd13,2017-08-02T12:12:25Z,14.70254,49.67564,35975,428,0,0
e52d310,2017-08-02T12:12:48Z,6.55976,56.56302,40000,413,0,0
e52b165,2017-08-02T11:55:50Z,-8.4016,59.90007,35025,464,0,0
e52e1fc,2017-08-02T12:07:48Z,11.65764,45.80566,19500,409,0,1664
e52b165,2017-08-02T12:08:33Z,-6.44211,58.61146,35025,468,0,64
e52d631,2017-08-02T11:42:46Z,16.36655,48.0986,4075,265,0,3200
e52d631,2017-08-02T12:04:49Z,12.75372,48.76361,30000,452,0,0
e528944,2017-08-02T12:05:14Z,15.4377,45.21292,39975,437,0,0
e529378,2017-08-02T12:09:46Z,11.76933,49.1229,36000,453,0,-64
e52e883,2017-08-02T12:01:50Z,7.21408,43.67048,0,0,1,0
e52d678,2017-08-02T12:11:13Z,7.51348,47.45718,33975,441,0,-64
e52cda9,2017-08-02T12:11:40Z,-2.77862,44.92837,40000,465,0,0
e52cd13,2017-08-02T12:11:40Z,14.83228,49.65211,36000,432,0,-64
e525890,2017-08-02T12:05:37Z,5.23985,42.77528,40000,504,0,128
e52d7eb,2017-08-02T12:06:01Z,-3.32748,42.06152,29250,428,0,1408
e52ed5a,2017-08-02T12:20:49Z,8.7641,41.98202,28550,464,0,1344
e52b165,2017-08-02T12:13:53Z,-5.84583,58.0174,35025,451,0,0
e51ab21,2017-08-02T11:57:22Z,16.09905,56.56472,38000,421,0,0
e5259c3,2017-08-02T11:57:40Z,19.2851,46.94766,40000,456,0,0
e528944,2017-08-02T11:44:13Z,18.44018,43.79475,39975,453,0,0
e52b165,2017-08-02T12:06:19Z,-6.80164,58.83151,35000,468,0,0
e52c43d,2017-08-02T12:15:28Z,7.80668,49.46408,38000,403,0,0
e51e2e8,2017-08-02T12:10:54Z,-6.73328,55.29769,37000,496,0,64
e52e1fc,2017-08-02T12:03:13Z,12.23696,45.54058,11050,322,0,1280
e51ab21,2017-08-02T11:45:20Z,18.40592,57.21154,38000,430,0,0
e52e883,2017-08-02T12:07:29Z,7.21321,43.67032,0,0,1,0
e52ed5a,2017-08-02T12:12:05Z,9.4353,41.14239,12075,357,0,2176
e51e2e8,2017-08-02T12:04:48Z,-7.80587,55.88292,37000,498,0,0
e52d631,2017-08-02T12:13:54Z,11.19508,49.23505,32000,447,0,64
e52ed5a,2017-08-02T12:14:20Z,9.18594,41.28752,17750,393,0,3072
e52d310,2017-08-02T12:08:14Z,7.08184,57.00294,40000,421,0,0
e52f449,2017-08-02T12:32:15Z,8.44147,49.7878,12325,262,0,3392
e52d169,2017-08-02T12:06:01Z,11.45607,44.65332,34000,455,0,-64
e52d207,2017-08-02T11:47:34Z,12.63035,50.16806,25850,406,0,1088
e52f449,2017-08-02T12:33:03Z,8.34441,49.79916,13600,318,0,1408
e52cd13,2017-08-02T12:01:04Z,16.63634,49.16653,36000,426,0,0
e528944,2017-08-02T12:01:06Z,16.02069,44.94912,40000,429,0,64
e52b165,2017-08-02T12:06:02Z,-6.84942,58.8609,35000,468,0,64
